"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASHGV40018735",-1.30131200133333,3.78069116466667,-5.87379200004802,8.90585503339349e-05,0.00168240552490304,1.39101752671792
"ASHGV40011777",-1.02432571683333,4.32216241925,-5.87151007891128,8.93649946261008e-05,0.0016867953702639,1.3874539066394
"ASHGV40023959",1.62186153366667,5.39483658866667,5.86941743486791,8.96470045063688e-05,0.00168950549814597,1.38418522678953
"ASHGV40050936",2.99346179316667,7.15178573708333,5.86821897653007,8.98089370179455e-05,0.00169025562208522,1.38231297243918
"ASHGV40007945",1.47675338466667,4.55916376833333,5.86813735178093,8.98199772255722e-05,0.00169025562208522,1.38218544929839
"ASHGV40044764",1.9369205955,5.10491051708333,5.86751452255937,8.99042658409424e-05,0.00169122007357511,1.3812123660252
"ASHGV40015914",1.22265110916667,6.33156845875,5.865939170767,9.0117836063886e-05,0.00169424928655243,1.37875085431952
"ASHGV40055642",-1.15287379266667,5.96904777066667,-5.86368072000844,9.0424953869071e-05,0.00169944329686054,1.37522137586313
"ASHGV40043124",-1.00168947916667,5.35406065475,-5.86220783928868,9.06258435025465e-05,0.001702694419304,1.37291918667639
"ASHGV40033809",1.71414039233333,5.98793311666667,5.86079494184373,9.0818997109008e-05,0.00170454799783631,1.37071046534379
"ASHGV40051619",1.21734672966667,10.6122563085,5.85820361596795,9.11743872109327e-05,0.00170879170920146,1.36665882214007
"ASHGV40020767",-1.0783099655,4.46970619975,-5.85562806903008,9.15290763144841e-05,0.00171208693494355,1.36263090630645
"ASHGV40031811",1.117106968,3.94445678616667,5.85550110282175,9.15465991859072e-05,0.00171208693494355,1.3624323186358
"ASHGV40034484",-1.6488297595,5.32290660375,-5.84990303773831,9.23227503020844e-05,0.00172327098923004,1.3536741202023
"ASHGV40044473",1.18998346466666,7.72257612166667,5.84904357557554,9.24425286874031e-05,0.00172461414571082,1.35232909417074
"ASHGV40025473",-1.338684903,5.66248237883333,-5.84628152441828,9.28285781660094e-05,0.0017288434416213,1.34800587847695
"ASHGV40050090",-1.10182904433333,4.59519879583333,-5.84620293950811,9.2839586912814e-05,0.0017288434416213,1.34788286003234
"ASHGV40039272",1.1416271055,4.33114622141667,5.84078668393633,9.3601684340218e-05,0.00173826816347458,1.33940203116287
"ASHGV40048022",-1.09046920333333,4.3268115675,-5.8367979734843,9.41671619688822e-05,0.00174717448829099,1.33315380719988
"ASHGV40036629",1.69079533133333,4.35118203383333,5.83580990233753,9.43077999035097e-05,0.00174925203079385,1.33160566760792
"ASHGV40016497",-1.17538505116667,9.95331372108333,-5.83286456439932,9.47283512029404e-05,0.00175545183838695,1.32699000208789
"ETG10_13482",1.01713688333333,4.0422810495,5.83106606128993,9.4986129526662e-05,0.00175916041524583,1.32417094678049
"ASHGV40014260",-1.91991697933333,4.21651521416667,-5.82786971784984,9.5446098302618e-05,0.00176393176947879,1.31915972118116
"ASHGV40054670",1.68691175133333,4.916460752,5.82709266888634,9.5558276061025e-05,0.00176547025078655,1.31794124530346
"ASHGV40051620",1.50526493416667,4.93102780108333,5.82009304544875,9.6575097521326e-05,0.00177940783548955,1.30696140791798
"ASHGV40011471",-1.3154913365,3.62624552341667,-5.81929520914264,9.66917244580602e-05,0.00178101895361566,1.30570945481943
"ASHGV40008164",2.945087847,5.04747031466667,5.80479953108216,9.88369171293088e-05,0.00181232693236146,1.28294733124893
"ASHGV40004208",-1.53966586666667,4.0620447555,-5.79677128432828,0.000100046682205442,0.00182952393759241,1.27032799974416
"ASHGV40059491",1.06414743683333,5.49381858158333,5.79477534854862,0.000100349878756589,0.00183345838360541,1.2671892370433
"ASHGV40048614",1.38853375333333,4.81062861883333,5.78393818305617,0.000102013223775112,0.00185662241802936,1.25013710205974
"ASHGV40038831",2.450824612,4.58730931633333,5.78255659064887,0.000102227370705434,0.00185849035389348,1.24796198837144
"ASHGV40010164",-1.0597508485,3.56885330141667,-5.78181537060167,0.00010234245637353,0.00185849035389348,1.24679493509631
"ASHGV40037240",-1.088546609,3.61481297483333,-5.78181011983166,0.000102343272125391,0.00185849035389348,1.24678666746477
"ASHGV40048553",1.85060795316667,7.96484552458333,5.78119837926351,0.000102438358464532,0.00185936894317061,1.24582342091859
"ASHGV40005678",-1.08527863516667,3.23080163791667,-5.77532164883831,0.000103356601256785,0.00187199712447732,1.23656722026019
"ASHGV40055359",-1.01815333816667,4.64560766425,-5.77249718820651,0.000103801027842927,0.00187628966916077,1.23211678475522
"ASHGV40020010",1.0023807915,9.41496700875,5.77175649784897,0.000103917910048331,0.00187784617790623,1.23094950942532
"ASHGV40044233",-1.19396294233334,8.61786798633333,-5.7686116240594,0.000104415733435287,0.00188349563025567,1.22599254605215
"ASHGV40050236",-1.12047259966667,5.683656035,-5.76469032851357,0.000105040007906413,0.00189307780344978,1.21980981996392
"ASHGV40002516",1.075032441,10.4954692078333,5.76374747036251,0.000105190701525667,0.00189523394446481,1.21832288588063
"ASHGV40000720",-1.57628170166667,3.61773932783333,-5.76261027050735,0.000105372761205396,0.00189739373850637,1.21652929768111
"ASHGV40000848",-1.54306226,3.29348134933333,-5.75454576567297,0.000106673473152465,0.00191685572015783,1.20380472705812
"ASHGV40006903",-1.56945255716667,3.97290993625,-5.75122114924868,0.000107214642937527,0.00192431363841754,1.19855630183124
"ASHGV40049897",1.01759022733333,10.0772092996667,5.75071245497292,0.000107297702970624,0.00192467225928258,1.19775311048326
"ASHGV40004345",-1.0757372435,3.67244873041667,-5.74967230939801,0.000107467751324555,0.00192658991093702,1.19611068197077
"ASHGV40033897",1.55780978033333,3.6704771055,5.74494336693532,0.00010824447460295,0.00193880564078968,1.18864157347894
"ASHGV40042848",1.97404004566667,4.40779225633333,5.74222797086556,0.000108693164003836,0.00194512951324636,1.18435132054961
"ASHGV40033459",-1.420059524,8.6395945385,-5.74030504567745,0.000109012098959176,0.00194969353073996,1.18131251858419
"ASHGV40047692",-1.14494389016667,3.89636617025,-5.73784607973769,0.000109421387869946,0.00195644030863628,1.17742584731911
"ASHGV40025983",-1.33891295016667,9.58139842891667,-5.73309273234136,0.000110217197659294,0.00196741366390383,1.16991022092226
"ASHGV40011385",2.10434451166667,5.7344669825,5.7320516217176,0.000110392319320416,0.00196843152343409,1.16826366983258
"ASHGV40011324",1.097228138,6.07939645833333,5.73185387172293,0.000110425615501596,0.00196843152343409,1.16795090428712
"ASHGV40040721",-1.06178369333333,3.937662313,-5.72401444733822,0.000111754195972854,0.0019847753361605,1.15554744416273
"ASHGV40039517",-1.69983429366667,3.8413059015,-5.72150367367991,0.000112183282554983,0.00199007925425445,1.15157308263643
"ASHGV40047515",-1.0989880295,8.31484045391667,-5.71861981953581,0.000112678284300895,0.0019954344110386,1.1470070618838
"ASHGV40053954",3.35386541683333,9.03561879308333,5.70959885841772,0.000114241703422685,0.00201371626506816,1.13271652574495
"ASHGV40014431",-1.335188452,4.3938978015,-5.70895385688023,0.000114354365883521,0.00201512007614091,1.13169430659959
"ASHGV40055785",-1.458980978,4.3250129555,-5.70309849562624,0.000115382526794186,0.00202855180498082,1.12241184797042
"ASHGV40006333",-1.30329139233333,4.1133796525,-5.70142459805298,0.000115678249535304,0.00203257975803122,1.11975733914384
"ASHGV40016023",-1.15906734166667,6.503611711,-5.7003032766178,0.000115876799547121,0.00203489663757223,1.11797889761248
"ASHGV40006653",1.41458041866667,5.46113792416667,5.69421415725824,0.000116961313046757,0.00204766061544041,1.10831830745935
"ASHGV40043241",1.88899071833334,14.4892446225,5.6909087523524,0.000117554529127385,0.00205560427886508,1.10307197540514
"ASHGV40039574",1.64092047866667,3.89004848983333,5.69084711089228,0.000117565622074085,0.00205560427886508,1.1029741235174
"ASHGV40043959",-1.37986542133333,4.29142610866667,-5.69068414260331,0.000117594955058961,0.00205560427886508,1.10271541915943
"ASHGV40036453",-1.12573722866667,4.20401994883333,-5.68478508421739,0.000118661978249045,0.00206836741245647,1.09334841626488
"ASHGV40027852",-1.288154855,11.5064774375,-5.68346672119915,0.000118901844228073,0.00207132918703224,1.09125433947325
"ASHGV40034739",-1.13263167,3.5944937145,-5.67970151755775,0.000119589728137754,0.00208031875018797,1.08527236749259
"ASHGV40037090",-1.42184389666667,3.83616208233333,-5.6793975734907,0.000119645440895818,0.00208031875018797,1.08478938849059
"ASHGV40046447",-1.02651630233334,4.4161081895,-5.6780021239898,0.000119901579230473,0.00208386877593104,1.08257179695578
"ASHGV40025397",-1.00217177933333,6.084720887,-5.67785293587159,0.00011992899746116,0.00208386877593104,1.08233469697256
"ASHGV40032115",-2.0865402605,9.80751422591667,-5.67051188911713,0.000121286399086953,0.002103262636511,1.07066391333374
"ASHGV40004619",1.03234888916667,3.30142584641667,5.66999472918418,0.000121382636897631,0.00210381731483652,1.06984144594597
"ASHGV40025639",-1.22358801866667,3.78743699433333,-5.66689266356613,0.00012196159862422,0.00211137151615445,1.06490726945549
"ASHGV40053590",-1.08392323966667,3.31387337533333,-5.66599000656027,0.000122130617430074,0.00211369790075236,1.06347123861388
"ASHGV40037592",-2.87355156716667,4.67499139875,-5.66551001554501,0.00012222059485082,0.0021146553955703,1.06270757727302
"ASHGV40040562",-1.024296308,5.537238543,-5.66434275936251,0.000122439697850197,0.00211724571312282,1.06085034734979
"ASHGV40002354",1.824490985,4.270885473,5.66373832912418,0.000122553317620969,0.0021186101004255,1.05988855822401
"ASHGV40006889",1.092588674,6.47502946916667,5.65875290951128,0.000123494740879203,0.00213125166529272,1.05195362555586
"ASHGV40043927",-1.30151148516667,3.76825232508333,-5.65838783015041,0.000123563981250093,0.00213125166529272,1.05137241698646
"ASHGV40043807",2.4217455415,7.57298811375,5.65750267414901,0.00012373202937838,0.00213302362131557,1.04996316500245
"ASHGV40016756",1.267315776,3.57413543483333,5.65588626649606,0.000124039531952843,0.00213583194071396,1.04738940546586
"ASHGV40020908",-1.0802186015,3.69133472808333,-5.65569965494807,0.000124075084717754,0.00213584145834026,1.04709224546754
"ASHGV40060893",-1.03912199783333,6.23212216658333,-5.64708128654752,0.000125728857296,0.00215866447018904,1.03336300279378
"ASHGV40015513",1.85448597633333,10.3981946918333,5.64694778877648,0.000125754657045131,0.00215866447018904,1.03315025545715
"ASHGV40055432",-1.468357312,7.934992024,-5.64588905974497,0.000125959465546727,0.00216035706169856,1.03146293373204
"ASHGV40036533",-1.001064562,5.31185468883333,-5.64367562737887,0.000126388791280016,0.00216629600412656,1.02793482195218
"ASHGV40009155",-1.34078960366667,3.39450818,-5.63689423597446,0.000127713815138097,0.00218553220835311,1.01712127882701
"ASHGV40027276",5.41184520816667,9.11878031491667,5.63506324482375,0.000128074092473669,0.00219108310039617,1.01420048346573
"ASHGV40048664",-1.24025482316667,6.44206820941667,-5.63344144312028,0.00012839410772645,0.00219532699072539,1.01161299135375
"ASHGV40020570",1.45405961316667,4.68010787441667,5.62734070893273,0.00012960551768285,0.00221293987439235,1.00187629027574
"ASHGV40051499",1.680686504,7.7400809075,5.62522067000476,0.000130029319634652,0.00221831400653761,0.998491501862595
"ASHGV40039530",-1.14696664283333,3.31550128325,-5.6247132082043,0.000130130980337726,0.00221866546412619,0.997681209931232
"ASHGV40003091",-1.10583479483333,6.96034500791667,-5.61843564884329,0.000131395561699488,0.00223599630706903,0.987654481092287
"ASHGV40013011",-1.09909348066667,5.34670670316667,-5.61802967023784,0.000131477790891398,0.00223677187381005,0.987005846845227
"ASHGV40051795",-1.29028611333333,3.69332019066667,-5.61651092440717,0.000131785889972683,0.00224076404282334,0.984579131930037
"ASHGV40020198",-1.23116468266667,4.42948439283333,-5.61157769449005,0.000132791953538534,0.0022522223937564,0.976694366292119
"ASHGV40038533",-1.12199232,4.01795793483333,-5.60298016195859,0.000134564795106869,0.00227164864046121,0.962944747257625
"ASHGV40043210",7.15244822333334,7.5625380475,5.59965011017031,0.000135258184150938,0.00227917389448022,0.957616353425101
"ASHGV40046554",1.199416705,4.266674695,5.5977272610698,0.000135660285678011,0.00228373331674895,0.954538902726229
"ASHGV40056771",1.30010724033333,6.10173728616667,5.59740379774854,0.000135728051856706,0.002284243970354,0.95402116007936
"ASHGV40060239",-1.67870235666667,3.67678515216667,-5.58976266963889,0.00013733935427046,0.00230627318519553,0.941786306468435
"ASHGV40038096",1.007986915,5.28120388183333,5.58908943499774,0.00013748228873406,0.0023074035169712,0.940707939029249
"ASHGV40026912",-1.5988091145,4.52997092658333,-5.5883095829386,0.000137648056116589,0.00230828111471797,0.939458715037915
"ASHGV40020637",1.73232563666667,12.3733447783333,5.58752843949016,0.00013781431022184,0.00231043419422461,0.938207336422121
"ASHGV40014334",-1.6289410325,4.18605176691667,-5.58719187151576,0.000137886008968977,0.00231100132142897,0.937668133683752
"ASHGV40027725",1.0855072305,3.93513654041667,5.58685318432985,0.000137958199049986,0.00231116154338294,0.937125519711362
